step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
10,0.4545477628707886,-0.7566362619400024,0.14425039291381836,0.996195375919342,-0.04542634263634682,-0.07427530735731125,0.003811390371993184,0.14408014714717865,-0.027701035141944885,0.19294579327106476,-0.06425302475690842,1.458255648612976,1.3990625143051147,1.5603935718536377,1.6876788139343262,-2.4099464416503906,-2.339963436126709,-2.6782164573669434,-2.589378833770752
11,0.4548674523830414,-0.7557806968688965,0.15013162791728973,0.9953115582466125,-0.04952327162027359,-0.08297862112522125,0.004131447523832321,0.14881470799446106,-0.02124672196805477,0.19738462567329407,-0.05891336873173714,1.4556682109832764,1.39030921459198,1.5761245489120483,1.7048665285110474,-2.376420497894287,-2.288097620010376,-2.6695520877838135,-2.581826686859131
12,0.4553367793560028,-0.7547762393951416,0.1562345325946808,0.9943268895149231,-0.054500069469213486,-0.09124138951301575,0.0043344395235180855,0.15796276926994324,-0.013683726079761982,0.2023281753063202,-0.05672100931406021,1.4432413578033447,1.3781242370605469,1.5925558805465698,1.704761028289795,-2.332119941711426,-2.2364087104797363,-2.660226583480835,-2.549994707107544
13,0.45576977729797363,-0.7537466287612915,0.1624681055545807,0.9932652711868286,-0.05905074626207352,-0.09959308058023453,0.004308814648538828,0.15847742557525635,-0.010332249104976654,0.20605066418647766,-0.04935512691736221,1.4322994947433472,1.3606423139572144,1.60946786403656,1.7135049104690552,-2.290963888168335,-2.1810901165008545,-2.6503713130950928,-2.534942150115967
14,0.4562172591686249,-0.7526646852493286,0.16879680752754211,0.992150604724884,-0.0636749416589737,-0.10753524303436279,0.004335697274655104,0.1603565663099289,-0.00889774039387703,0.20975230634212494,-0.04099437594413757,1.4207936525344849,1.3439384698867798,1.6243071556091309,1.7167785167694092,-2.2493808269500732,-2.1234028339385986,-2.638658046722412,-2.5140469074249268
15,0.45666685700416565,-0.7515310645103455,0.17521202564239502,0.9909762144088745,-0.06830387562513351,-0.11524655669927597,0.004370483569800854,0.162230983376503,-0.010152374394237995,0.21360914409160614,-0.03284028545022011,1.4089725017547607,1.32443368434906,1.6384987831115723,1.7211203575134277,-2.20719313621521,-2.0630311965942383,-2.626495122909546,-2.4941554069519043
16,0.45710504055023193,-0.7503206133842468,0.18174785375595093,0.9897273182868958,-0.07319626212120056,-0.1227322667837143,0.004357913509011269,0.1649642437696457,-0.011263186112046242,0.21780073642730713,-0.023893246427178383,1.3967312574386597,1.3017624616622925,1.651578426361084,1.7224677801132202,-2.1644132137298584,-2.0007729530334473,-2.6132330894470215,-2.471444606781006
17,0.45751678943634033,-0.7490396499633789,0.18838989734649658,0.9884130954742432,-0.0781959667801857,-0.13002420961856842,0.004328057635575533,0.16803501546382904,-0.012254741042852402,0.22216759622097015,-0.014982526190578938,1.383878231048584,1.276784896850586,1.663506269454956,1.7239447832107544,-2.1207611560821533,-1.9367623329162598,-2.5991013050079346,-2.4489450454711914
18,0.4578992426395416,-0.7476783394813538,0.19514325261116028,0.9870336055755615,-0.08334560692310333,-0.13711285591125488,0.0042746057733893394,0.17160074412822723,-0.01275170873850584,0.22672703862190247,-0.005639465060085058,1.3705958127975464,1.2495499849319458,1.6744416952133179,1.7230079174041748,-2.0766444206237793,-1.8708951473236084,-2.584217071533203,-2.4241130352020264
19,0.4582446217536926,-0.7462442517280579,0.20199257135391235,0.9856002330780029,-0.08852001279592514,-0.1440090388059616,0.004208543803542852,0.175367072224617,-0.013370098546147346,0.23125861585140228,0.0036308476701378822,1.3564860820770264,1.2201517820358276,1.6839520931243896,1.7219284772872925,-2.031339406967163,-1.802720308303833,-2.568241834640503,-2.3993310928344727
20,0.45855480432510376,-0.7447376847267151,0.208929643034935,0.9841244220733643,-0.09363272786140442,-0.1507142037153244,0.00415864447131753,0.17915813624858856,-0.014421862550079823,0.23571117222309113,0.0128443893045187,1.3419089317321777,1.1885838508605957,1.6923640966415405,1.7188986539840698,-1.9855951070785522,-1.731821894645691,-2.5515389442443848,-2.3725380897521973
21,0.4588242173194885,-0.743166983127594,0.21594324707984924,0.9826180934906006,-0.09861006587743759,-0.15722760558128357,0.004130001179873943,0.18285150825977325,-0.016221893951296806,0.23986555635929108,0.02184458076953888,1.326358437538147,1.1545867919921875,1.6992672681808472,1.715797781944275,-1.9384653568267822,-1.65768563747406,-2.533752202987671,-2.345904588699341
22,0.4590546190738678,-0.7415375113487244,0.22302305698394775,0.9810967445373535,-0.10336093604564667,-0.1635502427816391,0.004147268366068602,0.18624453246593475,-0.018999610096216202,0.24372848868370056,0.030405808240175247,1.3102760314941406,1.1179341077804565,1.7049751281738281,1.7109962701797485,-1.8908506631851196,-1.5798732042312622,-2.515209197998047,-2.317448854446411
23,0.4592515826225281,-0.7398881912231445,0.23011699318885803,0.9796052575111389,-0.10769521445035934,-0.16958129405975342,0.004192992113530636,0.18923208117485046,-0.023304609581828117,0.24675352871418,0.038286250084638596,1.2931244373321533,1.0782535076141357,1.7089812755584717,1.7060613632202148,-1.8419078588485718,-1.5013712644577026,-2.4955780506134033,-2.2894115447998047
24,0.45944470167160034,-0.7382825016975403,0.2371421456336975,0.9782164096832275,-0.11124970018863678,-0.17520740628242493,0.004305720794945955,0.19103483855724335,-0.02926264889538288,0.2486092746257782,0.04479571804404259,1.2756041288375854,1.035332441329956,1.711323857307434,1.699619174003601,-1.7931865453720093,-1.4228771924972534,-2.475057363510132,-2.2602505683898926
25,0.4596293866634369,-0.7367146611213684,0.2441217452287674,0.9769117832183838,-0.11420980840921402,-0.18049724400043488,0.004492715001106262,0.1921059936285019,-0.03573725000023842,0.24945785105228424,0.05051489546895027,1.2570816278457642,0.9902127385139465,1.712058424949646,1.6933523416519165,-1.74331796169281,-1.3443881273269653,-2.453653335571289,-2.231891393661499
26,0.45981135964393616,-0.7351810336112976,0.2510639727115631,0.9756847023963928,-0.11663215607404709,-0.18550892174243927,0.004761112853884697,0.1924642026424408,-0.042901672422885895,0.24977639317512512,0.05530393123626709,1.2380820512771606,0.9430345296859741,1.7112834453582764,1.6858493089675903,-1.6932411193847656,-1.2659084796905518,-2.4312102794647217,-2.202333927154541
27,0.459987610578537,-0.7336832284927368,0.2579765319824219,0.9745245575904846,-0.11863338202238083,-0.19026829302310944,0.005106039345264435,0.1923074722290039,-0.050174612551927567,0.24943865835666656,0.05967040732502937,1.2180869579315186,0.8941910266876221,1.7093837261199951,1.6786530017852783,-1.641796350479126,-1.1874232292175293,-2.408231496810913,-2.1735596656799316
28,0.4601653218269348,-0.7322256565093994,0.2648581862449646,0.9734310507774353,-0.12018957734107971,-0.19482314586639404,0.005529731046408415,0.19161446392536163,-0.05726201832294464,0.2488524615764618,0.06308716535568237,1.1975206136703491,0.8444992303848267,1.7061898708343506,1.6705310344696045,-1.5897924900054932,-1.1089613437652588,-2.384214401245117,-2.143737554550171
29,0.4603419005870819,-0.7308043241500854,0.2717238664627075,0.97239089012146,-0.12141634523868561,-0.19919274747371674,0.0060340785421431065,0.19050784409046173,-0.06351432204246521,0.24776634573936462,0.06642654538154602,1.1758654117584229,0.7946580052375793,1.702128529548645,1.6625711917877197,-1.5360610485076904,-1.0304784774780273,-2.3597230911254883,-2.1143362522125244
30,0.46051883697509766,-0.729426383972168,0.27856993675231934,0.9714040756225586,-0.12226007133722305,-0.2034287005662918,0.0065978169441223145,0.18896785378456116,-0.06898296624422073,0.24653366208076477,0.069120854139328,1.153530240058899,0.7451185584068298,1.6970970630645752,1.6540089845657349,-1.4813624620437622,-0.9519983530044556,-2.3342790603637695,-2.0841472148895264
31,0.46069350838661194,-0.7280915975570679,0.2854076623916626,0.9704586863517761,-0.12278798222541809,-0.20755872130393982,0.007241011131554842,0.18704059720039368,-0.07328184694051743,0.24483485519886017,0.07155901193618774,1.1298670768737793,0.6966327428817749,1.6915639638900757,1.6458650827407837,-1.4242733716964722,-0.8735197186470032,-2.308565378189087,-2.054514169692993
32,0.46091151237487793,-0.7268555164337158,0.2921789586544037,0.969627320766449,-0.12266430258750916,-0.21145473420619965,0.007965147495269775,0.18428143858909607,-0.07504811137914658,0.24248039722442627,0.07278231531381607,1.1054962873458862,0.6626856327056885,1.6848535537719727,1.637171983718872,-1.3662899732589722,-0.8377589583396912,-2.2816920280456543,-2.02431583404541
33,0.4611712396144867,-0.7257114052772522,0.2988952100276947,0.9688736200332642,-0.12178713828325272,-0.21534505486488342,0.008853880688548088,0.18028366565704346,-0.07470832765102386,0.23889487981796265,0.07060209661722183,1.0796831846237183,0.6414400339126587,1.6782324314117432,1.629764437675476,-1.30528724193573,-0.8377596735954285,-2.2547903060913086,-1.9948095083236694
34,0.46143659949302673,-0.7245972752571106,0.3056379556655884,0.9681512117385864,-0.12045373767614365,-0.21926194429397583,0.009911958128213882,0.1755126565694809,-0.07288119941949844,0.23511068522930145,0.06605774164199829,1.0523113012313843,0.6203760504722595,1.670850396156311,1.6214474439620972,-1.2412112951278687,-0.8377596735954285,-2.2267673015594482,-1.9607627391815186
35,0.4617043733596802,-0.7235424518585205,0.3123733103275299,0.967449426651001,-0.11854647845029831,-0.22330234944820404,0.011151707731187344,0.16977941989898682,-0.06985002011060715,0.23040834069252014,0.05422249808907509,1.022945523262024,0.599723756313324,1.6637767553329468,1.612687110900879,-1.172924518585205,-0.8377597332000732,-2.1988179683685303,-1.9235663414001465
36,0.4619719386100769,-0.7225315570831299,0.31912195682525635,0.966732919216156,-0.11637750267982483,-0.22743643820285797,0.01250388752669096,0.16374674439430237,-0.0645400881767273,0.22589051723480225,0.036865513771772385,0.9916806817054749,0.5810385942459106,1.6563653945922852,1.602372169494629,-1.100698709487915,-0.8377599120140076,-2.169987440109253,-1.882010817527771
37,0.462240606546402,-0.721552312374115,0.325869083404541,0.9660003185272217,-0.11412693560123444,-0.23156876862049103,0.013938886113464832,0.15762846171855927,-0.056854624301195145,0.22133924067020416,0.015129251405596733,0.9577965140342712,0.5647337436676025,1.6490203142166138,1.5898983478546143,-1.0232070684432983,-0.8377806544303894,-2.141242504119873,-1.8361051082611084
38,0.46252357959747314,-0.7205904126167297,0.3325769305229187,0.9652639031410217,-0.11198537796735764,-0.2355574518442154,0.015416761860251427,0.15179641544818878,-0.04682791605591774,0.21749450266361237,-0.01095091924071312,0.9225170016288757,0.5510888695716858,1.640863060951233,1.5739099979400635,-0.944704532623291,-0.8379248976707458,-2.1116838455200195,-1.7851405143737793
39,0.4628530740737915,-0.7196272015571594,0.33913856744766235,0.9645683765411377,-0.11013810336589813,-0.2391449213027954,0.016950547695159912,0.14853550493717194,-0.0345512256026268,0.21430692076683044,-0.044140759855508804,0.8807858228683472,0.5404653549194336,1.6319239139556885,1.552074909210205,-0.8662012219429016,-0.837986171245575,-2.082350254058838,-1.7257541418075562
40,0.46325770020484924,-0.7186193466186523,0.3454992175102234,0.9639474749565125,-0.10897209495306015,-0.2420571744441986,0.01840304583311081,0.14587979018688202,-0.019277971237897873,0.21248142421245575,-0.08178471773862839,0.8489698171615601,0.5325790047645569,1.6212621927261353,1.5226893424987793,-0.8377591967582703,-0.8382439017295837,-2.052506685256958,-1.6571905612945557
41,0.46368661522865295,-0.7176140546798706,0.35167649388313293,0.9634095430374146,-0.10776649415493011,-0.244620680809021,0.019725831225514412,0.14245061576366425,-0.0009559132740832865,0.2100924253463745,-0.12605489790439606,0.8210798501968384,0.524703860282898,1.6104660034179688,1.4849201440811157,-0.837759792804718,-0.8377600908279419,-2.0231728553771973,-1.5797171592712402
42,0.4641040861606598,-0.7166314125061035,0.3577136993408203,0.9629260301589966,-0.10652090609073639,-0.2469588816165924,0.020929794758558273,0.13756099343299866,0.02014024555683136,0.20726151764392853,-0.16788789629936218,0.7912554144859314,0.5182468891143799,1.5992411375045776,1.443603515625,-0.8377598524093628,-0.8379622101783752,-1.993714690208435,-1.5012177228927612
43,0.46451956033706665,-0.715667188167572,0.3636019229888916,0.9624949097633362,-0.10526324063539505,-0.24907489120960236,0.02202407829463482,0.13160662353038788,0.04295109584927559,0.20415644347667694,-0.20513994991779327,0.7602851390838623,0.5130438804626465,1.5879743099212646,1.4004137516021729,-0.8377599120140076,-0.8377599120140076,-1.964723825454712,-1.422762393951416
44,0.464948832988739,-0.7147181034088135,0.36933737993240356,0.9621176719665527,-0.10399191081523895,-0.25096723437309265,0.023037293925881386,0.12491074949502945,0.06688911467790604,0.20081302523612976,-0.23746322095394135,0.7285786271095276,0.5101450681686401,1.5763022899627686,1.3560431003570557,-0.8377599120140076,-0.8378350734710693,-1.9356367588043213,-1.344381332397461
45,0.46540355682373047,-0.713782787322998,0.37491899728775024,0.9617981910705566,-0.10270336270332336,-0.25262799859046936,0.02399098128080368,0.11778030544519424,0.0915142372250557,0.19726881384849548,-0.2650533616542816,0.6965296268463135,0.5099644660949707,1.5645575523376465,1.3107705116271973,-0.8377599120140076,-0.8377599120140076,-1.9069989919662476,-1.2661091089248657
46,0.4658941328525543,-0.7128636240959167,0.38034194707870483,0.9615404605865479,-0.10136061906814575,-0.25405892729759216,0.024903934448957443,0.11044474691152573,0.11651384085416794,0.19349461793899536,-0.28827545046806335,0.6645463705062866,0.5130278468132019,1.5523606538772583,1.264750361442566,-0.8377599120140076,-0.8377598524093628,-1.87821364402771,-1.1879510879516602
47,0.4664360582828522,-0.7119554281234741,0.385598361492157,0.9613563418388367,-0.10001938045024872,-0.25519827008247375,0.025768646970391273,0.1028556078672409,0.14180508255958557,0.18956409394741058,-0.3073877990245819,0.6359719634056091,0.5194205045700073,1.539925217628479,1.2178007364273071,-0.8476183414459229,-0.8377596735954285,-1.8498058319091797,-1.1096415519714355
48,0.46706822514533997,-0.7110407948493958,0.3906615972518921,0.9612820744514465,-0.09874394536018372,-0.2558913826942444,0.026573099195957184,0.0935169979929924,0.16722755134105682,0.1855267435312271,-0.3231607675552368,0.6206194162368774,0.5289243459701538,1.5265896320343018,1.1698685884475708,-0.898761510848999,-0.8377596735954285,-1.8211641311645508,-1.0313652753829956
49,0.46779665350914,-0.710120677947998,0.3955460786819458,0.961357057094574,-0.09719135612249374,-0.25611183047294617,0.027443459257483482,0.08136846125125885,0.19176185131072998,0.18073563277721405,-0.33747395873069763,0.6116805076599121,0.5423481464385986,1.5122284889221191,1.1226940155029297,-0.9772486090660095,-0.837754487991333,-1.792306900024414,-0.9540493488311768
50,0.4686211943626404,-0.7092231512069702,0.40023303031921387,0.9616234302520752,-0.09490129351615906,-0.2558540105819702,0.028514493256807327,0.06771824508905411,0.21235130727291107,0.17436161637306213,-0.35179269313812256,0.5999763607978821,0.5597766637802124,1.4965801239013672,1.0741394758224487,-1.0556894540786743,-0.837755024433136,-1.7629401683807373,-0.8759034872055054
51,0.46952199935913086,-0.7083997130393982,0.40470224618911743,0.9620311260223389,-0.09192029386758804,-0.2552688419818878,0.029741303995251656,0.05336715281009674,0.23087181150913239,0.16671235859394073,-0.3614113926887512,0.5872414708137512,0.5815252065658569,1.4802441596984863,1.0362380743026733,-1.1338565349578857,-0.8377540707588196,-1.7335034608840942,-0.83775794506073
52,0.470495343208313,-0.7076345682144165,0.4089908301830292,0.9625124335289001,-0.08850809186697006,-0.25449565052986145,0.0311144907027483,0.03709862008690834,0.2489268183708191,0.15841035544872284,-0.3648492991924286,0.5770457983016968,0.607149600982666,1.4635294675827026,1.0095452070236206,-1.2123545408248901,-0.837752640247345,-1.7039824724197388,-0.8381996750831604
53,0.47155314683914185,-0.706924557685852,0.41309115290641785,0.9630791544914246,-0.08468840271234512,-0.25346288084983826,0.03260631114244461,0.01989005319774151,0.2657669484615326,0.14946003258228302,-0.3638561964035034,0.5701186060905457,0.6347331404685974,1.4464002847671509,0.9931795001029968,-1.2908527851104736,-0.8377523422241211,-1.6745246648788452,-0.8748505115509033
54,0.47270387411117554,-0.7062879800796509,0.41698020696640015,0.9637264013290405,-0.08022262156009674,-0.2522280514240265,0.034302785992622375,0.0011236146092414856,0.2809135913848877,0.13953381776809692,-0.3593376874923706,0.5671337842941284,0.6638169288635254,1.4289051294326782,0.9890633225440979,-1.3693511486053467,-0.8377524614334106,-1.6450133323669434,-0.9538125395774841
55,0.4739183485507965,-0.7056782245635986,0.420690655708313,0.9644531607627869,-0.0756814032793045,-0.25062111020088196,0.03593677282333374,-0.01642373576760292,0.29492053389549255,0.12930236756801605,-0.352284699678421,0.5669987797737122,0.6923113465309143,1.4108093976974487,0.9817918539047241,-1.4478498697280884,-0.8377530574798584,-1.615545392036438,-1.0327696800231934
56,0.475227415561676,-0.7051191926002502,0.42418938875198364,0.9652571678161621,-0.07061636447906494,-0.2487431764602661,0.037667177617549896,-0.03294415771961212,0.3065020740032196,0.11811233311891556,-0.3453276455402374,0.5697592496871948,0.7205034494400024,1.3922343254089355,0.9741093516349792,-1.5263488292694092,-0.8377535343170166,-1.5859267711639404,-1.1117103099822998
57,0.47662419080734253,-0.7046093344688416,0.42747604846954346,0.9661470651626587,-0.0650586411356926,-0.24651318788528442,0.039478156715631485,-0.0480615608394146,0.31530728936195374,0.10594990104436874,-0.3382604718208313,0.574264407157898,0.7475035190582275,1.3730559349060059,0.9653899073600769,-1.604848027229309,-0.8377542495727539,-1.5563007593154907,-1.1906390190124512
58,0.47811147570610046,-0.7041419148445129,0.4305478632450104,0.967113196849823,-0.05909380689263344,-0.24390444159507751,0.04136025160551071,-0.06087971478700638,0.32083091139793396,0.09305580705404282,-0.33052438497543335,0.5802748203277588,0.7730786800384521,1.3530504703521729,0.9560069441795349,-1.6833477020263672,-0.8377546072006226,-1.526414394378662,-1.2695550918579102
59,0.47968071699142456,-0.703711211681366,0.4334118366241455,0.9681485891342163,-0.052870579063892365,-0.24087654054164886,0.04326135665178299,-0.07060667872428894,0.32347947359085083,0.07966910302639008,-0.32141461968421936,0.5870433449745178,0.7969290018081665,1.3321959972381592,0.9456645846366882,-1.7618471384048462,-0.8377552032470703,-1.4963873624801636,-1.3484565019607544
60,0.48132267594337463,-0.7033100128173828,0.43607190251350403,0.9692474007606506,-0.04651523008942604,-0.23739679157733917,0.04514980688691139,-0.07673489302396774,0.32340914011001587,0.06608850508928299,-0.31032371520996094,0.5936660766601562,0.8186003565788269,1.3102184534072876,0.9340183734893799,-1.8403469324111938,-0.8377557992935181,-1.46593177318573,-1.4273439645767212
61,0.4830246865749359,-0.7029333710670471,0.4385374188423157,0.9704053997993469,-0.04016987606883049,-0.23343566060066223,0.04698507487773895,-0.07888959348201752,0.32131263613700867,0.052539512515068054,-0.2968272864818573,0.5988892912864685,0.8378612995147705,1.287123680114746,0.9203545451164246,-1.9188463687896729,-0.8377564549446106,-1.4352121353149414,-1.5062172412872314
62,0.4847745895385742,-0.7025741934776306,0.44081586599349976,0.9716165065765381,-0.03397442027926445,-0.22897838056087494,0.04874393343925476,-0.07683732360601425,0.3176388144493103,0.03939296677708626,-0.2803744375705719,0.6014877557754517,0.8543644547462463,1.2626312971115112,0.9041969180107117,-1.9973459243774414,-0.8377570509910583,-1.403861403465271,-1.5850780010223389
63,0.48656272888183594,-0.7022272944450378,0.442920446395874,0.9728748202323914,-0.028080353513360023,-0.22402191162109375,0.050401076674461365,-0.0703231543302536,0.31326937675476074,0.026887761428952217,-0.2604540288448334,0.600692868232727,0.8681321740150452,1.2368708848953247,0.8851613998413086,-2.075845241546631,-0.8377577066421509,-1.3721510171890259,-1.6639235019683838
64,0.4883812665939331,-0.7018860578536987,0.44486647844314575,0.9741693735122681,-0.0226297490298748,-0.218593567609787,0.051951099187135696,-0.05952965468168259,0.3090522885322571,0.015457326546311378,-0.23660050332546234,0.5965138077735901,0.8791163563728333,1.209630012512207,0.8631285429000854,-2.154344320297241,-0.8377582430839539,-1.3396317958831787,-1.7427555322647095
65,0.4902244210243225,-0.7015474438667297,0.44667622447013855,0.9754887223243713,-0.017786428332328796,-0.2127334475517273,0.05338531732559204,-0.04454145208001137,0.30637070536613464,0.005335761699825525,-0.20854197442531586,0.5893548130989075,0.8874163627624512,1.1812303066253662,0.8382973074913025,-2.2328431606292725,-0.8377588391304016,-1.3067352771759033,-1.8215701580047607
66,0.4920906722545624,-0.7012091875076294,0.4483652710914612,0.9768139123916626,-0.01358901895582676,-0.20652422308921814,0.05475112050771713,-0.02623770758509636,0.306255042552948,-0.003146085189655423,-0.17658266425132751,0.579559862613678,0.8930509090423584,1.1515549421310425,0.8118779063224792,-2.3113410472869873,-0.8377593159675598,-1.272931456565857,-1.9003719091415405
67,0.49398285150527954,-0.7008733153343201,0.44995224475860596,0.9781253933906555,-0.009997372515499592,-0.20005913078784943,0.05609899014234543,-0.005892849527299404,0.30991795659065247,-0.010228301398456097,-0.1415896713733673,0.5682981610298157,0.8964338898658752,1.1211901903152466,0.7850998640060425,-2.3897745609283447,-0.8377596735954285,-1.238869071006775,-1.979151725769043
68,0.49587494134902954,-0.7005579471588135,0.45146358013153076,0.9793858528137207,-0.006842230912297964,-0.1935177892446518,0.05750909820199013,0.0171979907900095,0.31789204478263855,-0.01589888148009777,-0.10444646328687668,0.5548580288887024,0.8976065516471863,1.0901727676391602,0.7597596049308777,-2.4481122493743896,-0.8377597332000732,-1.203972578048706,-2.05792498588562
69,0.4977704584598541,-0.7003014087677002,0.4529030919075012,0.980548620223999,-0.00372405000962317,-0.18714874982833862,0.05904151499271393,0.04587634280323982,0.3308573067188263,-0.021188469603657722,-0.06887372583150864,0.5460991263389587,0.8971858620643616,1.0597937107086182,0.7397019267082214,-2.456880807876587,-0.8377596735954285,-1.1694223880767822,-2.1360604763031006
70,0.4996093511581421,-0.7000763416290283,0.4544273018836975,0.9815789461135864,-0.0009774025529623032,-0.18119636178016663,0.06057817116379738,0.07457313686609268,0.35091432929039,-0.025305291637778282,-0.03797692432999611,0.5510638356208801,0.8937401175498962,1.0299824476242065,0.7249258160591125,-2.4036171436309814,-0.8377597332000732,-1.13425874710083,-2.1701736450195312
71,0.5014476776123047,-0.699860155582428,0.4559503197669983,0.9824925065040588,0.0013411735417321324,-0.1756787747144699,0.06199768930673599,0.10474000126123428,0.3772331476211548,-0.028679532930254936,-0.019833361729979515,0.5603147745132446,0.888784646987915,1.0018044710159302,0.7203567028045654,-2.3251209259033203,-0.8377865552902222,-1.0999802350997925,-2.135695695877075
72,0.5032302141189575,-0.6996699571609497,0.45742231607437134,0.9832483530044556,0.004414893686771393,-0.17071042954921722,0.0637274980545044,0.1190265342593193,0.4066086411476135,-0.03305138275027275,-0.014371157623827457,0.5563733577728271,0.8825811147689819,0.9748859405517578,0.7190127372741699,-2.246619939804077,-0.8378064036369324,-1.0657955408096313,-2.066380500793457
73,0.5051149129867554,-0.6995037198066711,0.4587355852127075,0.9838969707489014,0.007822474464774132,-0.16609838604927063,0.06555060297250748,0.13097213208675385,0.43760737776756287,-0.03804931044578552,-0.015586222521960735,0.5556135773658752,0.8805262446403503,0.9502480030059814,0.7232868075370789,-2.168119430541992,-0.8378303050994873,-1.033630609512329,-1.988492488861084
74,0.5070194005966187,-0.6993780136108398,0.4599258303642273,0.9844453930854797,0.011638057418167591,-0.16178394854068756,0.067511647939682,0.13499391078948975,0.4706646800041199,-0.043481867760419846,-0.022259561344981194,0.5512058734893799,0.8775387406349182,0.9265683889389038,0.7276673913002014,-2.089617967605591,-0.8378391861915588,-1.0016933679580688,-1.9107555150985718
75,0.5089997053146362,-0.6992659568786621,0.46096521615982056,0.984933614730835,0.015407721512019634,-0.15759776532649994,0.0695076659321785,0.13846178352832794,0.5033904910087585,-0.04880621284246445,-0.029332008212804794,0.5467675924301147,0.8748068809509277,0.9042844176292419,0.7341891527175903,-2.0111165046691895,-0.8378522992134094,-0.9714159965515137,-1.832899570465088
