step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
0,7.196893215179443,-7.466888904571533,7.977171421051025,-11.654319763183594,-3.59865403175354,-8.252095222473145,13.785446166992188,14.499964714050293,7.656558036804199,7.825815677642822,15.070751190185547,22.873111724853516,3.6689276695251465,-5.576261043548584,3.6130781173706055,-9.77172565460205,1.3465908765792847,-0.8745715618133545,11.463918685913086,10.63271427154541,0.5245699286460876,0.2790921628475189,-5.017576694488525,-2.1464993953704834,6.385204792022705,-4.984241962432861,2.0566484928131104,-3.65954852104187,-0.8370784521102905,-6.9559855461120605,8.964925765991211,10.266435623168945,3.4071743488311768,3.4734699726104736,3.0469744205474854,7.356787204742432
1,6.250873565673828,-5.617127418518066,2.057281255722046,-3.7450575828552246,-6.9745941162109375,-7.033781051635742,11.321969985961914,10.641016960144043,7.649514198303223,7.0021538734436035,18.706350326538086,19.086469650268555,13.078511238098145,-15.333854675292969,7.773106575012207,-17.371999740600586,-6.24592924118042,-7.990232467651367,17.351806640625,15.731922149658203,5.2638468742370605,5.244665145874023,-1.1787852048873901,4.045238018035889,3.771263599395752,-5.814510822296143,0.2977939248085022,-1.1786553859710693,-2.8668599128723145,-3.0007870197296143,9.401328086853027,5.545036792755127,5.227138996124268,2.6403543949127197,4.5148138999938965,5.9418487548828125
2,3.1832120418548584,-2.8423821926116943,-1.915213704109192,-1.993402123451233,-5.583374500274658,-5.319356441497803,7.2530317306518555,8.840484619140625,4.36310338973999,3.8391666412353516,16.210329055786133,10.964777946472168,18.55026626586914,-21.509729385375977,8.010215759277344,-20.85989761352539,-12.91860580444336,-13.017871856689453,20.421995162963867,16.212024688720703,14.356016159057617,14.120041847229004,3.0368881225585938,12.532161712646484,2.0596323013305664,-3.1276774406433105,-0.4560297727584839,-1.22715163230896,-5.329554080963135,-4.468381881713867,6.030765533447266,5.346166610717773,5.8582329750061035,4.364166736602783,4.278212547302246,5.2536749839782715
3,1.7231489419937134,-0.5988298058509827,-7.441981315612793,-1.6046801805496216,-5.179402828216553,-5.205063343048096,4.985653877258301,8.862765312194824,1.9886277914047241,1.980115532875061,12.469426155090332,4.189296245574951,12.600601196289062,-20.436431884765625,-1.5418522357940674,-18.406034469604492,-13.383588790893555,-12.68631649017334,21.903257369995117,17.075410842895508,15.700006484985352,15.700010299682617,13.547590255737305,15.699963569641113,0.5769209861755371,-0.1413995772600174,-1.5572919845581055,-0.8634318113327026,-5.9417595863342285,-4.82213830947876,3.819474220275879,5.648077011108398,6.503599643707275,6.324047565460205,3.623806953430176,5.433511257171631
4,0.5185183882713318,9.019524574279785,-6.867746829986572,-1.7071040868759155,-4.882192134857178,-5.427457809448242,3.355686902999878,8.169203758239746,1.991376280784607,1.9904814958572388,4.791667461395264,4.331883907318115,9.728668212890625,-11.414146423339844,-8.202425003051758,-15.241619110107422,-14.572429656982422,-12.14441204071045,20.269020080566406,18.12687873840332,15.679399490356445,15.700004577636719,15.608316421508789,15.696077346801758,0.057911165058612823,2.017975330352783,-1.8561975955963135,-0.7522285580635071,-6.956063747406006,-5.375077724456787,2.191791534423828,5.823062896728516,6.816874980926514,7.278753757476807,3.8219940662384033,5.896143913269043
5,-3.360020160675049,5.344934463500977,-1.9821664094924927,-1.3310716152191162,-4.633193492889404,-5.18761682510376,3.9153196811676025,7.666005611419678,1.9991110563278198,1.992220163345337,3.3503289222717285,4.432441711425781,5.125083923339844,-7.920162677764893,-9.42710018157959,-13.367719650268555,-15.300816535949707,-13.619054794311523,18.363792419433594,18.839887619018555,15.68155574798584,15.700035095214844,15.671167373657227,15.6995849609375,-0.7043225765228271,0.7997027039527893,-0.3496481776237488,-0.45129984617233276,-7.1493401527404785,-5.210227012634277,2.2483339309692383,5.946256637573242,7.033055782318115,7.09810733795166,3.659993886947632,6.264492034912109
6,-1.735650897026062,5.533482551574707,-2.2120864391326904,-0.5673258304595947,-4.424560546875,-4.5387959480285645,4.59234619140625,6.994952201843262,2.1127657890319824,1.992350459098816,3.2165935039520264,4.695408344268799,7.048341751098633,-0.6462415456771851,-5.81164026260376,0.857864499092102,-15.407630920410156,-16.201438903808594,13.826872825622559,16.676774978637695,15.601924896240234,15.70002555847168,15.647822380065918,15.66002082824707,-0.23736310005187988,1.1495062112808228,-0.5686607360839844,-0.052277758717536926,-7.211122035980225,-5.327233791351318,2.210444927215576,6.006372451782227,6.912580490112305,7.011013031005859,3.4368722438812256,6.586219787597656
7,-6.098189353942871,2.1900296211242676,0.13287244737148285,-1.2185862064361572,-4.252421855926514,-4.077442169189453,5.667479515075684,8.621485710144043,2.0157148838043213,1.9929279088974,3.0648136138916016,4.4714436531066895,2.542107343673706,1.346731185913086,-6.422662258148193,-0.06428150087594986,-16.61201286315918,-16.84517478942871,13.868247032165527,17.36368751525879,15.628623008728027,15.700042724609375,15.700798988342285,15.699769973754883,-1.4291563034057617,0.34322506189346313,0.13396650552749634,-0.26187580823898315,-8.35651969909668,-6.048922538757324,2.298910140991211,6.044032096862793,7.271749973297119,7.517090797424316,3.2174205780029297,6.2994065284729
8,-2.9472055435180664,0.553326427936554,1.9483493566513062,2.0192301273345947,-3.9560160636901855,-3.9586024284362793,6.535978317260742,8.329822540283203,2.025526762008667,1.9930723905563354,2.87387752532959,4.518209457397461,1.1162735223770142,4.004222869873047,-3.6443588733673096,1.6167906522750854,-17.386375427246094,-17.223770141601562,13.985408782958984,17.826200485229492,15.62230396270752,15.700003623962402,15.699031829833984,15.688255310058594,-0.4767996668815613,0.06008751690387726,0.391581654548645,0.5391765236854553,-8.287062644958496,-6.0890021324157715,2.7778820991516113,6.035447120666504,7.261058330535889,7.374370098114014,2.930293560028076,6.491788864135742
9,-1.577163577079773,0.53011155128479,3.728973865509033,4.471055507659912,-3.8316869735717773,-3.832490921020508,7.433727741241455,8.171924591064453,2.024916410446167,1.9927791357040405,2.8161234855651855,4.515969276428223,1.8312938213348389,7.7081475257873535,1.691659927368164,5.0762529373168945,-17.61895179748535,-17.62409019470215,14.46455192565918,18.163299560546875,15.658092498779297,15.695634841918945,15.684727668762207,15.675653457641602,-0.2542167603969574,0.1335633248090744,0.8036169409751892,1.144775629043579,-8.418408393859863,-5.492250919342041,3.3541526794433594,6.190067768096924,7.24280309677124,7.095211982727051,2.891525983810425,6.461496829986572
