step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
10,0.22650054097175598,-0.38602215051651,0.09889375418424606,0.9027220606803894,0.06899774074554443,-0.055379562079906464,0.4210287928581238,0.757610559463501,-0.9397572875022888,0.3946097195148468,-0.868334174156189,0.6810528039932251,0.7779572010040283,2.3833253383636475,2.278285026550293,-1.86260986328125,-1.8663463592529297,-2.2653768062591553,-2.086033821105957
11,0.2261819988489151,-0.3869089186191559,0.09840551763772964,0.9007191061973572,0.07712014764547348,-0.05995466932654381,0.42327651381492615,0.768031120300293,-0.9687804579734802,0.3862588107585907,-0.9283398985862732,0.5865083932876587,0.6985541582107544,2.4858875274658203,2.3716821670532227,-1.7841072082519531,-1.7877647876739502,-2.1868302822113037,-2.0074944496154785
12,0.2257865071296692,-0.38792598247528076,0.09780234098434448,0.8984864354133606,0.08475323021411896,-0.06495288759469986,0.42581725120544434,0.7705660462379456,-0.984416127204895,0.37387773394584656,-0.9831721782684326,0.49000826478004456,0.6166896820068359,2.5873050689697266,2.4655566215515137,-1.7056041955947876,-1.7091816663742065,-2.1082687377929688,-1.9289429187774658
13,0.22492657601833344,-0.3887145519256592,0.09782203286886215,0.8972113728523254,0.08874546736478806,-0.06937304884195328,0.4269934296607971,0.7728731632232666,-0.9819083213806152,0.36779943108558655,-1.017749547958374,0.39554551243782043,0.528856635093689,2.6788573265075684,2.550018072128296,-1.629252314567566,-1.6314667463302612,-2.029691219329834,-1.8503952026367188
14,0.22363343834877014,-0.38907161355018616,0.09875039011240005,0.8973988890647888,0.08725100755691528,-0.0735081136226654,0.42621493339538574,0.7825103998184204,-0.9627499580383301,0.37222155928611755,-1.0222247838974,0.2991136312484741,0.43537819385528564,2.765306234359741,2.629892349243164,-1.5507490634918213,-1.5528852939605713,-1.9511054754257202,-1.772031545639038
15,0.2222316712141037,-0.3894919455051422,0.09946662932634354,0.8977099061012268,0.08366129547357559,-0.0789538025856018,0.4253045916557312,0.7934144735336304,-0.9324851632118225,0.38349175453186035,-1.015566349029541,0.20064038038253784,0.3422410190105438,2.8549904823303223,2.7145867347717285,-1.4723583459854126,-1.4743378162384033,-1.8724933862686157,-1.6934218406677246
16,0.22070181369781494,-0.3899343013763428,0.09996788948774338,0.8982630372047424,0.07714788615703583,-0.08602037280797958,0.4239957332611084,0.8085885643959045,-0.8890284895896912,0.40658217668533325,-0.9966428279876709,0.10106894373893738,0.24934719502925873,2.9462108612060547,2.8019726276397705,-1.3940021991729736,-1.3958215713500977,-1.7938697338104248,-1.614797830581665
17,0.21902121603488922,-0.3903847634792328,0.10021231323480606,0.8990617394447327,0.06753447651863098,-0.09474314749240875,0.42207929491996765,0.82947838306427,-0.8323160409927368,0.4429255425930023,-0.9659290909767151,0.0009333087364211679,0.156968891620636,3.0385119915008545,2.890918016433716,-1.3155438899993896,-1.3173248767852783,-1.715240240097046,-1.5361640453338623
18,0.2171914279460907,-0.39082664251327515,0.10019393265247345,0.9000490307807922,0.054484717547893524,-0.10513079166412354,0.4193933308124542,0.8578994274139404,-0.7619863152503967,0.4930768609046936,-0.9238500595092773,-0.09932492673397064,0.06639793515205383,3.1314289569854736,2.9804251194000244,-1.2370409965515137,-1.2388901710510254,-1.6366140842437744,-1.457527756690979
19,0.21576011180877686,-0.39089682698249817,0.10095090419054031,0.9008777737617493,0.04390402510762215,-0.11215471476316452,0.41702893376350403,0.8766279220581055,-0.6969448924064636,0.5357194542884827,-0.8894707560539246,-0.19688473641872406,-0.015531527809798717,3.2162368297576904,3.062666177749634,-1.162624716758728,-1.1671277284622192,-1.562131404876709,-1.3789018392562866
20,0.21450906991958618,-0.39051052927970886,0.10240202397108078,0.9017138481140137,0.03202838823199272,-0.11849141865968704,0.41454342007637024,0.8981257677078247,-0.6250434517860413,0.5867315530776978,-0.8462685346603394,-0.2930333912372589,-0.07925040274858475,3.297156572341919,3.141716957092285,-1.0841789245605469,-1.088950276374817,-1.4837126731872559,-1.3003815412521362
21,0.21331162750720978,-0.3898963928222656,0.10403469204902649,0.9024900197982788,0.01814298890531063,-0.12584470212459564,0.411516398191452,0.920024573802948,-0.5390400886535645,0.6492272019386292,-0.7937493920326233,-0.374247670173645,-0.09830674529075623,3.3765532970428467,3.217785120010376,-1.0057425498962402,-1.0750617980957031,-1.4054839611053467,-1.2219386100769043
22,0.21240234375,-0.38900989294052124,0.10573281347751617,0.9032248854637146,0.006706124637275934,-0.13297924399375916,0.4079907536506653,0.9212214350700378,-0.45182639360427856,0.7095000147819519,-0.7427631616592407,-0.421083003282547,-0.06783406436443329,3.449359178543091,3.283397674560547,-0.9540408253669739,-1.1552664041519165,-1.3269623517990112,-1.1443876028060913
23,0.21179789304733276,-0.3878137469291687,0.10738969594240189,0.9041571021080017,-0.0009450089419260621,-0.13852812349796295,0.404115229845047,0.9033800363540649,-0.38839682936668396,0.7526299357414246,-0.701410174369812,-0.4000968039035797,-0.028355570510029793,3.5039796829223633,3.3281784057617188,-1.0325247049331665,-1.2352609634399414,-1.2485334873199463,-1.0665433406829834
