step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
24,0.24325212836265564,-0.38210952281951904,0.17245875298976898,0.9175961017608643,0.00716910557821393,-0.12572608888149261,0.3770398795604706,0.2001466304063797,-0.10849105566740036,0.13376207649707794,0.192182257771492,1.2670458555221558,0.5641651153564453,2.224740505218506,2.3151443004608154,-2.148991107940674,-1.8092213869094849,-2.446953535079956,-2.406477451324463
25,0.24511611461639404,-0.38139036297798157,0.17661646008491516,0.9180843830108643,0.0067244889214634895,-0.12745223939418793,0.3752756416797638,0.17378833889961243,-0.0752686932682991,0.1328764408826828,0.18870827555656433,1.2823110818862915,0.5831953287124634,2.2144532203674316,2.2945263385772705,-2.141493320465088,-1.8173102140426636,-2.4270050525665283,-2.38713002204895
26,0.247024804353714,-0.38065555691719055,0.18084515631198883,0.918590784072876,0.006702913902699947,-0.1290249079465866,0.37349528074264526,0.13748657703399658,-0.046118780970573425,0.13081710040569305,0.18384434282779694,1.2891353368759155,0.6039635539054871,2.203526258468628,2.2743895053863525,-2.1372387409210205,-1.8231897354125977,-2.406168222427368,-2.3668041229248047
27,0.24896499514579773,-0.3799228370189667,0.18513552844524384,0.9191078543663025,0.006925845984369516,-0.13043364882469177,0.3717256486415863,0.09387750923633575,-0.019344300031661987,0.12810085713863373,0.1777523159980774,1.284348726272583,0.6252018213272095,2.192373752593994,2.2553603649139404,-2.1341593265533447,-1.8271890878677368,-2.385000467300415,-2.3440310955047607
28,0.2509300112724304,-0.3791869580745697,0.18947015702724457,0.9196446537971497,0.007180866785347462,-0.1316366195678711,0.3699648082256317,0.04734507575631142,0.0060419244691729546,0.12507301568984985,0.17165040969848633,1.2662593126296997,0.6465640068054199,2.1801390647888184,2.2357852458953857,-2.129596471786499,-1.8298444747924805,-2.3630967140197754,-2.3202784061431885
29,0.2529134750366211,-0.37844663858413696,0.19382797181606293,0.9202127456665039,0.007345621474087238,-0.13256098330020905,0.3682149052619934,0.002042346866801381,0.030251463875174522,0.12183497101068497,0.16572114825248718,1.2346978187561035,0.6676406264305115,2.1668169498443604,2.2151074409484863,-2.1212096214294434,-1.831412434577942,-2.3407061100006104,-2.2970056533813477
30,0.25491055846214294,-0.37769705057144165,0.19818909466266632,0.9208298921585083,0.007358626462519169,-0.1331472396850586,0.36645621061325073,-0.039105821400880814,0.05322089046239853,0.11836470663547516,0.16025985777378082,1.1909126043319702,0.6880863308906555,2.152255058288574,2.1923389434814453,-2.1075072288513184,-1.8320226669311523,-2.317718744277954,-2.275101661682129
31,0.2569201588630676,-0.3769419491291046,0.2025357335805893,0.9215040802955627,0.0072247679345309734,-0.13335934281349182,0.3646823763847351,-0.07471102476119995,0.074861541390419,0.11453921347856522,0.15457108616828918,1.1369245052337646,0.707615852355957,2.1363513469696045,2.1684210300445557,-2.087726354598999,-1.8317688703536987,-2.2941951751708984,-2.252570867538452
32,0.2589401304721832,-0.37618231773376465,0.20685727894306183,0.9222458600997925,0.0069605400785803795,-0.1331796944141388,0.3628736734390259,-0.10484033077955246,0.0952393114566803,0.11033981293439865,0.14856679737567902,1.075174331665039,0.7260592579841614,2.119245767593384,2.1431448459625244,-2.061798095703125,-1.8307783603668213,-2.270124912261963,-2.2294094562530518
33,0.2609699070453644,-0.37542054057121277,0.21114759147167206,0.9230583310127258,0.006602780427783728,-0.13259091973304749,0.3610255718231201,-0.13031266629695892,0.11436145752668381,0.10559611022472382,0.1421554684638977,1.0078142881393433,0.743342399597168,2.10085391998291,2.116640567779541,-2.029958486557007,-1.8291761875152588,-2.2455408573150635,-2.205639600753784
