step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
10,-7.026129722595215,5.953065395355225,-13.959142684936523,3.317798614501953,8.388608932495117,-4.281736850738525,2.471766233444214,7.7528510093688965,14.778997421264648,-14.598075866699219,20.856643676757812,10.824871063232422,-2.6949284076690674,3.3208937644958496,-0.546100914478302,-4.6555705070495605,-0.3996464014053345,-3.9715769290924072,-0.31008243560791016,8.627922058105469,3.1338722705841064,-11.948541641235352,1.162131905555725,12.297381401062012,-1.6071444749832153,1.24299156665802,-3.4056684970855713,0.7998784780502319,1.865501880645752,-1.3128612041473389,0.5707358121871948,2.047483205795288,8.107032775878906,-4.233174800872803,8.002401351928711,5.646749973297119
11,-7.491966247558594,2.8357157707214355,-13.462260246276855,8.180988311767578,8.616961479187012,-6.4042649269104,0.20600973069667816,1.9883458614349365,18.23601531982422,-7.135350227355957,20.41702651977539,7.370240688323975,-2.0492749214172363,5.194169044494629,-0.7678034901618958,-0.3102235198020935,-0.49664732813835144,-6.456155300140381,-0.06078411638736725,9.832709312438965,3.5215749740600586,-15.691210746765137,0.8088575601577759,10.728830337524414,-2.017270088195801,0.35500025749206543,-3.0906646251678467,2.1181743144989014,1.9656212329864502,-1.8280706405639648,-0.2500459551811218,-0.3181237578392029,7.540150165557861,-7.725536823272705,7.223898887634277,5.1711812019348145
12,-9.294426918029785,1.7589929103851318,-12.130024909973145,9.964903831481934,12.156351089477539,-4.888406276702881,2.241504192352295,-0.06486184895038605,17.893512725830078,-4.222470760345459,20.583362579345703,9.043914794921875,-2.226029396057129,6.447643756866455,-0.8967577219009399,3.5357613563537598,-0.3250654637813568,-8.548471450805664,-0.02394096553325653,10.017288208007812,4.126336097717285,-15.65895938873291,1.3336560726165771,12.63650131225586,-2.4209001064300537,0.2839733958244324,-2.5432889461517334,2.5725018978118896,3.3088579177856445,-1.1109504699707031,0.7241507172584534,-0.3888220191001892,7.660277843475342,-6.311499118804932,7.08040714263916,5.711272716522217
13,-9.632734298706055,1.275223970413208,-10.633601188659668,8.883225440979004,13.539655685424805,-2.8514444828033447,3.0795977115631104,-1.551774024963379,17.17121696472168,-4.150587558746338,19.947019577026367,7.3116559982299805,-2.2519278526306152,7.412605285644531,-1.2744300365447998,4.934206008911133,-0.14040294289588928,-9.392943382263184,0.26022812724113464,8.698319435119629,4.378114223480225,-15.642878532409668,1.6488624811172485,10.611041069030762,-2.306436538696289,0.2577636241912842,-2.128129243850708,2.1849985122680664,3.337446928024292,-0.4996020197868347,0.7333456873893738,-0.3824215531349182,7.3887810707092285,-5.039762020111084,7.096834659576416,5.8841681480407715
14,-9.678953170776367,1.329424500465393,-9.219494819641113,8.40893840789795,13.92219352722168,-1.8438670635223389,2.679483652114868,-1.8048890829086304,16.7790470123291,-3.9068660736083984,19.52725601196289,9.353084564208984,-2.823606491088867,4.9401726722717285,-1.3699660301208496,3.6197519302368164,-0.07195216417312622,-10.841998100280762,0.6017290949821472,6.764294624328613,5.068751811981201,-0.00180816650390625,1.6272516250610352,5.9914231300354,-2.2596638202667236,0.37232494354248047,-1.835658311843872,2.1486151218414307,3.2784478664398193,-0.3631455898284912,0.49245786666870117,-0.3119662404060364,7.147345066070557,-4.26972770690918,6.987656116485596,5.8609418869018555
15,-8.558928489685059,2.8439252376556396,-10.382965087890625,8.742216110229492,14.64891242980957,-0.1339605301618576,1.4519073963165283,0.43845900893211365,15.659078598022461,-11.346334457397461,19.546140670776367,13.650897026062012,-3.377286195755005,7.146456718444824,-1.5911328792572021,2.6862878799438477,0.6997292637825012,-10.12547779083252,0.9921725392341614,5.907138824462891,5.261485576629639,-0.002408241154626012,1.5585891008377075,6.013456344604492,-1.8423253297805786,0.9101487994194031,-2.571627378463745,2.1009881496429443,3.590024948120117,0.2879354953765869,0.1334972381591797,0.3760177493095398,6.404629707336426,-1.4667558670043945,7.046515941619873,5.3967976570129395
16,-7.903777599334717,3.280881404876709,-10.059741020202637,8.158648490905762,12.91262435913086,-0.01188050489872694,-0.7217507362365723,0.4378582537174225,14.917366981506348,-6.281790733337402,19.567323684692383,12.596319198608398,-2.1035361289978027,9.309347152709961,-1.5591768026351929,2.9058468341827393,-1.1283040046691895,-9.478997230529785,1.2218225002288818,5.388970375061035,4.946290016174316,-0.0002736143069341779,1.5913012027740479,8.487113952636719,-1.7900422811508179,0.9950835108757019,-2.2468223571777344,1.7359287738800049,2.72818922996521,0.021949641406536102,-0.4316524863243103,0.10620062053203583,5.732149600982666,-0.5841906666755676,6.948571681976318,4.299994945526123
17,-7.21503210067749,2.4777591228485107,-9.058443069458008,7.94993782043457,15.714486122131348,0.39513474702835083,0.3918953537940979,0.2752824127674103,14.866392135620117,-3.178813934326172,19.631555557250977,10.43294906616211,-3.1169888973236084,10.930487632751465,-1.6188020706176758,2.8174915313720703,0.7626830339431763,-8.824191093444824,1.382939338684082,5.181062698364258,5.864388465881348,8.930743206292391e-05,1.918057918548584,7.839635372161865,-1.442322850227356,0.6257612109184265,-1.8595986366271973,1.825274109840393,4.068955421447754,0.10257058590650558,0.2295035421848297,0.03913693130016327,5.519113063812256,-0.22211168706417084,7.189480304718018,4.817263126373291
18,-5.751787185668945,1.7211893796920776,-7.799694061279297,7.975129127502441,15.152369499206543,1.0906105041503906,1.3955193758010864,-0.4794542193412781,13.69339656829834,-0.03143669292330742,19.281938552856445,11.216928482055664,-3.3680403232574463,12.026046752929688,-1.6722902059555054,2.0438919067382812,2.222177028656006,-8.057048797607422,1.5858137607574463,4.4530839920043945,5.722667217254639,0.15551064908504486,2.0803847312927246,6.466111183166504,-1.1254836320877075,0.4237203001976013,-1.5252790451049805,1.8495616912841797,3.835137128829956,0.2412671148777008,0.4343433976173401,-0.18114705383777618,5.330105304718018,0.4144395589828491,7.10208797454834,5.068690776824951
19,-4.226142883300781,1.1141951084136963,-6.652649402618408,7.685903549194336,13.820416450500488,4.492970943450928,2.0392401218414307,-0.2698328495025635,13.404834747314453,3.8779408931732178,19.080280303955078,12.722123146057129,-3.218118667602539,12.56489086151123,-1.5562481880187988,1.2862541675567627,3.1887848377227783,-5.853340148925781,1.760036826133728,3.749098777770996,6.215958118438721,4.653219699859619,2.2280054092407227,6.567317962646484,-0.7366812825202942,0.25843095779418945,-1.2796400785446167,1.6387771368026733,3.38675856590271,1.0879968404769897,0.5246896147727966,-0.023813322186470032,4.9260687828063965,1.3422726392745972,7.043447017669678,5.282858371734619
