step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
0,-11.629150390625,9.845952033996582,8.824958801269531,-0.062075018882751465,-13.90579605102539,-13.521381378173828,-8.050233840942383,6.294672012329102,3.187441825866699,11.840411186218262,12.086325645446777,13.152376174926758,-2.693965435028076,2.7144556045532227,11.380359649658203,1.3232309818267822,-4.743675231933594,-6.688188552856445,-8.315742492675781,0.8432586193084717,2.6908466815948486,13.293559074401855,15.699987411499023,-0.6205635070800781,-5.50619649887085,4.060630798339844,3.4527132511138916,-0.020691804587841034,-11.682448387145996,-9.08440113067627,-3.0498974323272705,2.2570974826812744,1.0811553001403809,5.735454559326172,6.028398036956787,7.893501281738281
1,-4.8567280769348145,8.225732803344727,2.5112950801849365,-1.7688871622085571,-14.213323593139648,-12.97321605682373,-2.8359100818634033,2.845334053039551,4.5887908935546875,5.493505001068115,3.792213201522827,17.970178604125977,0.23104557394981384,6.222111225128174,7.993950843811035,2.703627347946167,-12.17324161529541,-12.169788360595703,-6.545415878295898,-0.776559591293335,9.263788223266602,15.700003623962402,3.904237747192383,1.648468017578125,-0.22766974568367004,1.7815918922424316,0.16941340267658234,-0.5591461062431335,-5.191426753997803,-5.154968738555908,-0.23298174142837524,0.13653020560741425,1.3797504901885986,5.408817291259766,6.736226558685303,6.1359686851501465
2,-2.650362730026245,4.736487865447998,1.4076930284500122,-2.077094554901123,-6.660661220550537,-10.1273193359375,-2.753133535385132,2.7846498489379883,5.668417930603027,3.848998546600342,15.59973430633545,16.793960571289062,2.133157730102539,7.656620025634766,4.766782283782959,3.148798942565918,-15.904289245605469,-16.243375778198242,-1.9601490497589111,-1.3018772602081299,15.691583633422852,15.699599266052246,0.7827724814414978,1.8721729516983032,-0.16557493805885315,0.7921828627586365,0.100528284907341,-0.41042134165763855,-1.5300788879394531,-4.391030311584473,-0.6544625163078308,0.5166297554969788,3.230823040008545,5.062546730041504,6.455377101898193,5.204785346984863
3,1.721618413925171,3.0369746685028076,-5.157952785491943,-3.6458959579467773,-3.032263994216919,-6.841581344604492,3.8021790981292725,0.3150273263454437,3.3321590423583984,3.998023271560669,19.572607040405273,16.692991256713867,2.1168551445007324,1.5616087913513184,2.047379732131958,2.623722791671753,-4.279361724853516,1.1584210395812988,-0.9773432016372681,-2.8490986824035645,-2.8732211589813232,0.41599607467651367,0.1840410828590393,1.5938000679016113,0.9823955297470093,0.5642815232276917,-1.8265479803085327,-0.8554057478904724,-0.6562458872795105,-3.0553154945373535,1.7335543632507324,-0.2615627646446228,4.9690985679626465,5.171876430511475,6.799509525299072,4.994021892547607
4,-0.994373083114624,7.46355676651001,-9.415167808532715,-5.330485820770264,-7.295267105102539,-14.075762748718262,6.15342378616333,6.001393795013428,19.645029067993164,16.775924682617188,21.10980224609375,17.946123123168945,2.576099395751953,2.784586191177368,1.973996877670288,0.5621883273124695,1.4413959980010986,-2.402554988861084,-1.0892560482025146,-2.6972522735595703,-2.125135660171509,1.8063029050827026,0.6154339909553528,1.9553985595703125,-0.5593627095222473,2.235522508621216,-2.574821949005127,-1.2210325002670288,-2.1084225177764893,-2.8374054431915283,1.5661804676055908,1.8817096948623657,4.979683876037598,4.022511959075928,7.908968448638916,6.083919048309326
5,-2.172184467315674,5.191816329956055,-11.22094440460205,-2.9971861839294434,0.524992823600769,-3.5813801288604736,9.154925346374512,3.42399001121521,20.52442169189453,16.231788635253906,20.657270431518555,18.117660522460938,2.2685203552246094,2.5941765308380127,1.4608286619186401,-1.7481285333633423,-1.094147801399231,-2.0024027824401855,-0.1403721272945404,-2.6917991638183594,1.6030075550079346,2.035324811935425,0.46631360054016113,3.1778688430786133,-0.5455436706542969,0.8671388030052185,-2.5613977909088135,-0.32752710580825806,1.353963017463684,0.511884331703186,2.322685480117798,0.31695228815078735,5.565352916717529,4.901967525482178,7.0985798835754395,6.277442932128906
6,-3.155393362045288,2.692309856414795,-12.117879867553711,-0.22924304008483887,3.6677744388580322,1.1633609533309937,8.341123580932617,5.698749542236328,17.681283950805664,16.1044921875,20.941307067871094,17.080522537231445,2.0044291019439697,2.4582772254943848,1.1195487976074219,-1.352113962173462,-0.700161874294281,-1.5203927755355835,0.14966681599617004,-1.2593532800674438,2.002647638320923,-0.11941814422607422,0.4268489480018616,2.531095027923584,-0.7167983055114746,0.21942578256130219,-2.7146718502044678,0.31162768602371216,1.1273212432861328,0.8931346535682678,1.6545649766921997,1.361512541770935,5.6816792488098145,4.7388596534729,7.347912788391113,6.2620158195495605
7,-2.7046964168548584,1.725404977798462,-12.488438606262207,1.2552239894866943,1.3928271532058716,5.4501423835754395,7.5418381690979,5.464145660400391,17.43950843811035,17.891069412231445,20.979225158691406,17.799110412597656,1.6029279232025146,1.2783244848251343,0.7365225553512573,-0.25984227657318115,-0.3218257427215576,-0.9391458034515381,0.7356899976730347,-0.34015917778015137,2.323273181915283,9.657112121582031,0.22487550973892212,0.6501824855804443,-0.4554634988307953,0.23364515602588654,-2.748168706893921,0.4341013431549072,-0.01816193386912346,1.6483352184295654,1.465212345123291,1.0688285827636719,5.566221714019775,4.60463285446167,7.234891414642334,6.242567539215088
8,-1.1825159788131714,1.8191949129104614,-12.623222351074219,1.8217684030532837,0.46278953552246094,0.5937210917472839,6.2012457847595215,5.262688636779785,17.307514190673828,9.160062789916992,21.25494956970215,19.41790008544922,1.455862283706665,1.2779005765914917,0.3491355776786804,0.31046539545059204,-0.22679468989372253,-0.4132668375968933,1.4292784929275513,-1.256458044052124,2.7274599075317383,3.4929025173187256,-0.022657915949821472,1.7408956289291382,-0.03613241761922836,0.3836299180984497,-2.788764238357544,0.4431993365287781,-0.028857748955488205,-0.5017227530479431,1.1295214891433716,1.0525829792022705,5.717256546020508,4.547227382659912,7.361652851104736,5.8279900550842285
9,-2.163959264755249,3.441542148590088,-11.945664405822754,2.3035809993743896,1.1827279329299927,-4.106499671936035,3.7435271739959717,6.444142818450928,17.048067092895508,11.970052719116211,21.264053344726562,17.738338470458984,1.2361645698547363,1.607168197631836,0.287031352519989,0.14208976924419403,-0.24949538707733154,-1.8902387619018555,1.7151092290878296,-0.46008920669555664,3.2275078296661377,4.35507869720459,-0.09802702814340591,1.2549158334732056,-0.5407170057296753,0.9577673673629761,-2.5067811012268066,0.5373687744140625,0.33078697323799133,-1.5150387287139893,0.4640025496482849,1.4088585376739502,5.8035359382629395,2.753844976425171,6.8361334800720215,5.272823810577393
10,-1.3567359447479248,3.2148540019989014,-12.374181747436523,2.9775073528289795,-0.4824443757534027,-0.7318136096000671,1.8840128183364868,5.627564430236816,16.001493453979492,10.885364532470703,21.06788444519043,17.914718627929688,1.2829331159591675,1.6733779907226562,0.22467856109142303,0.055259719491004944,-0.11316725611686707,-1.8412635326385498,2.1090033054351807,-0.443107008934021,3.481592893600464,3.9197306632995605,-0.25569388270378113,1.4352997541427612,-0.1592494249343872,0.6570941209793091,-2.801964521408081,0.6918181777000427,-0.3191663324832916,0.295259952545166,0.14197379350662231,1.0394450426101685,5.06886100769043,3.0771396160125732,6.558491230010986,5.219879150390625
11,-0.9671851992607117,3.2878329753875732,-12.464841842651367,3.497649669647217,-1.5675541162490845,-1.428538203239441,-0.0007493323646485806,5.558777332305908,15.404756546020508,10.131505012512207,21.056127548217773,17.25954246520996,1.0622179508209229,1.6046701669692993,0.1644885092973709,0.0814390555024147,-0.06997111439704895,-1.8259479999542236,2.39577317237854,-0.23402473330497742,3.671468734741211,4.2498650550842285,-0.377668559551239,1.4464592933654785,-0.13549110293388367,0.7130540609359741,-2.77209210395813,0.776121973991394,-0.4611000120639801,-0.40408530831336975,-0.26690012216567993,1.1070263385772705,4.924145698547363,2.572701930999756,6.461751461029053,4.86853551864624
12,-0.6230010986328125,3.5484719276428223,-12.709389686584473,3.8652758598327637,-2.2806031703948975,-1.9123365879058838,-1.9003456830978394,5.614675521850586,14.908952713012695,8.769906997680664,21.010421752929688,16.881656646728516,1.298940658569336,1.5771119594573975,0.21113868057727814,0.10236460715532303,-0.19079189002513885,-1.7192740440368652,2.540581226348877,-0.38938745856285095,3.9949967861175537,4.536253929138184,-0.366128534078598,1.6567193269729614,-0.07690898329019547,0.7926806211471558,-2.876065492630005,0.8333337903022766,-0.5547381043434143,-0.47736436128616333,-0.5897292494773865,1.1490607261657715,4.742575168609619,2.172419786453247,6.319294452667236,4.714941501617432
13,-0.6752167344093323,4.063953399658203,-12.985430717468262,4.156403541564941,-2.629401445388794,-2.863736391067505,-3.4471681118011475,6.023281097412109,14.344464302062988,7.245926856994629,20.857498168945312,16.33730125427246,1.0705697536468506,1.5575177669525146,0.1936182677745819,0.19597452878952026,-0.17446574568748474,-1.8567553758621216,2.514965534210205,-0.4698854088783264,4.061577796936035,4.766609191894531,-0.3637942969799042,1.8297975063323975,-0.13556349277496338,0.9422025084495544,-2.946654796600342,0.8836954236030579,-0.5801984667778015,-0.7471930384635925,-0.8335511088371277,1.269251823425293,4.6001410484313965,1.7087006568908691,6.221782684326172,4.538866996765137
14,-0.6658288240432739,4.574310302734375,-13.219313621520996,4.314029693603516,-2.8724358081817627,-3.546052932739258,-4.692206382751465,6.537657737731934,13.998590469360352,5.653999328613281,20.72623062133789,15.847097396850586,1.3651248216629028,1.614596962928772,0.23761513829231262,0.24713081121444702,-0.4146391749382019,-1.7693394422531128,2.5696911811828613,-0.48301079869270325,4.383601188659668,4.810120105743408,-0.259777307510376,1.7877256870269775,-0.128047376871109,1.0534462928771973,-3.0137553215026855,0.9022788405418396,-0.6137016415596008,-0.8643780946731567,-1.0360771417617798,1.3922145366668701,4.432437896728516,1.2522482872009277,6.127414226531982,4.379990100860596
