step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
0,-1.1709297895431519,1.995017647743225,-3.231889486312866,1.327652931213379,-10.149032592773438,0.7795458436012268,6.4731621742248535,10.282928466796875,9.185007095336914,12.312942504882812,12.005597114562988,8.333308219909668,0.583240270614624,-0.7932175397872925,1.0378174781799316,-0.5824849009513855,1.5489345788955688,2.5425076484680176,6.564233303070068,7.419283390045166,-1.41750168800354,-1.6377124786376953,-6.735013961791992,-6.621401786804199,-0.3912108540534973,0.6694976091384888,-1.0967808961868286,0.44386589527130127,-4.2638773918151855,0.2601138651371002,2.331937789916992,4.357839584350586,3.6554698944091797,6.3292155265808105,5.928770065307617,3.1923530101776123
1,1.465743899345398,10.499088287353516,-7.608971118927002,1.5046254396438599,-14.348143577575684,-1.4365894794464111,5.195825576782227,7.403477191925049,4.969892501831055,18.316076278686523,21.716617584228516,14.422033309936523,4.247175216674805,0.6423025727272034,1.6649892330169678,-0.11559835076332092,-2.529613733291626,2.545926094055176,7.256733417510986,7.136216640472412,-0.7868168950080872,-1.6649694442749023,-5.8593621253967285,-6.326493263244629,0.6586373448371887,3.8011324405670166,-2.1613545417785645,0.31547296047210693,-3.8957910537719727,-0.5479736328125,1.3911513090133667,2.01983904838562,0.32318562269210815,5.932974338531494,5.332997798919678,2.7913317680358887
2,0.17392830550670624,14.398491859436035,-9.960209846496582,0.8318727016448975,-12.94813346862793,2.588867425918579,6.011102199554443,8.188416481018066,2.0108964443206787,20.40380859375,22.99584197998047,14.514687538146973,6.233410358428955,1.50592041015625,1.749556541442871,0.14856243133544922,-5.605719089508057,2.5337042808532715,8.087111473083496,8.064518928527832,-0.19639191031455994,-1.2109845876693726,-5.482996940612793,-4.307744026184082,-0.131828173995018,4.607851982116699,-2.3415887355804443,0.07942943274974823,-3.3729021549224854,1.1412285566329956,1.8432602882385254,2.4731781482696533,0.026074223220348358,6.004361152648926,5.1777119636535645,2.427885055541992
3,-2.7834579944610596,15.942540168762207,-11.06912612915039,1.1956870555877686,-11.010082244873047,2.6056153774261475,5.918255805969238,7.991573810577393,1.8348644971847534,20.68979263305664,23.532894134521484,13.022035598754883,6.038687229156494,1.8809740543365479,2.7295339107513428,0.23693467676639557,-7.48031759262085,2.408707618713379,8.147706031799316,9.82762622833252,-0.2161143571138382,-1.000910758972168,-5.695292949676514,-4.575234413146973,-0.8033753037452698,4.828623294830322,-2.4225614070892334,0.29041630029678345,-2.9643115997314453,0.5741308927536011,1.7134984731674194,2.395662784576416,0.3483261466026306,5.893279075622559,5.241929531097412,2.2620511054992676
4,-4.845424652099609,16.142545700073242,-12.119078636169434,2.4914004802703857,-9.100075721740723,1.6456743478775024,5.629638195037842,7.102609634399414,2.872087240219116,20.281307220458984,24.219823837280273,13.259657859802246,4.792755126953125,2.111199378967285,3.7927823066711426,0.3648222088813782,-9.569489479064941,2.0853044986724854,8.001899719238281,11.765467643737793,2.759798526763916,-0.23425598442554474,-5.614581108093262,-4.154605388641357,-1.0551761388778687,4.520515441894531,-2.5274016857147217,0.6815779209136963,-2.427600145339966,0.21708087623119354,1.5476478338241577,2.209275722503662,0.7102428078651428,5.387537956237793,5.347691535949707,2.3473973274230957
5,-5.878196716308594,15.399219512939453,-12.771363258361816,3.996110677719116,-6.815500736236572,0.8527941703796387,5.400006294250488,5.98568058013916,3.1335740089416504,18.58576011657715,24.250720977783203,13.370878219604492,2.7344510555267334,2.216265916824341,3.8237855434417725,0.7219420671463013,-10.3743896484375,2.0512030124664307,8.406350135803223,13.463854789733887,1.024457335472107,-0.1092289537191391,-5.250368118286133,-3.9023630619049072,-1.1761090755462646,3.9501774311065674,-2.5144827365875244,1.0297226905822754,-1.7991851568222046,0.06691918522119522,1.4685823917388916,1.9786367416381836,0.8410536646842957,4.62603759765625,5.279757022857666,2.453909397125244
6,-5.449018955230713,13.915986061096191,-12.847102165222168,5.308140754699707,-4.544124126434326,-0.024714892730116844,4.795135498046875,5.20352029800415,4.786363124847412,17.363990783691406,23.95050621032715,13.744733810424805,1.3796164989471436,2.1367263793945312,4.158124923706055,1.4072872400283813,-10.802474975585938,1.614170789718628,8.322256088256836,14.968085289001465,1.177320957183838,0.30073338747024536,-4.969411373138428,-3.7152748107910156,-1.0039663314819336,3.225501537322998,-2.4989728927612305,1.306125283241272,-0.9935835003852844,-0.1299154907464981,1.2668497562408447,1.9296038150787354,1.2237775325775146,4.110121250152588,5.280951023101807,2.593395471572876
7,-4.851346492767334,11.910765647888184,-12.749622344970703,6.299022197723389,-2.5070905685424805,-1.085482120513916,4.4455437660217285,4.351787090301514,5.938807010650635,15.815361976623535,23.52861976623535,14.570090293884277,0.39254090189933777,2.6036622524261475,1.9839173555374146,3.6928551197052,-10.718544006347656,1.671372413635254,8.362174987792969,16.893190383911133,1.481742024421692,0.2857414186000824,0.0011158044217154384,3.938668727874756,-0.8907270431518555,2.477149248123169,-2.403972625732422,1.5292905569076538,-0.3797939121723175,-0.34092283248901367,1.185547113418579,1.7007172107696533,1.4772518873214722,3.6340746879577637,5.149962425231934,2.8760664463043213
8,-4.620186805725098,9.20454216003418,-11.03576946258545,6.678463935852051,-0.00430463720113039,-3.961592435836792,4.008339881896973,3.0784895420074463,7.1763014793396,13.496587753295898,18.06328582763672,10.02310562133789,-0.11033765971660614,3.0168514251708984,-0.3211705982685089,6.584072113037109,-9.477422714233398,-0.6918085217475891,9.540532112121582,18.47395896911621,1.6310003995895386,3.6397061347961426,0.0006119628669694066,6.976925849914551,-0.9130540490150452,1.7224407196044922,-2.084163188934326,1.7305947542190552,0.5213019847869873,-1.1352739334106445,1.0478655099868774,1.2106451988220215,1.8285999298095703,2.6801676750183105,4.531766414642334,2.81077241897583
9,-3.3960654735565186,5.197363376617432,-9.181513786315918,6.8538336753845215,6.501341819763184,-9.721331596374512,2.6080286502838135,2.004338264465332,8.545549392700195,6.83901834487915,17.02389144897461,8.291184425354004,-0.7680878639221191,2.895073175430298,-0.2773524522781372,9.261871337890625,-6.0897111892700195,-3.067279577255249,9.421530723571777,19.03864288330078,5.785179138183594,4.484175682067871,-0.7767465114593506,9.027114868164062,-0.5303313732147217,0.5849536657333374,-1.795608401298523,2.026108503341675,1.722210168838501,-3.2519333362579346,0.5350192189216614,0.8019443154335022,2.2186968326568604,0.9727973341941833,4.030025959014893,2.8902554512023926
