step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
28,7.4424519538879395,-15.837850570678711,0.0990707129240036,0.9975466132164001,-0.02644653245806694,-0.0349142923951149,-0.05461160093545914,0.21301616728305817,-0.08706266433000565,0.04362880066037178,-0.17228592932224274,1.1373211145401,1.1585426330566406,1.3967695236206055,1.026366949081421,-1.8588008880615234,-1.5941579341888428,-2.1229608058929443,-2.137967824935913
29,7.442380905151367,-15.838447570800781,0.10233235359191895,0.9974259734153748,-0.026048580184578896,-0.03430893272161484,-0.0573226623237133,0.2154325544834137,-0.08838020265102386,0.039241496473550797,-0.17154015600681305,1.1260908842086792,1.1523739099502563,1.3853108882904053,1.0125999450683594,-1.836896538734436,-1.5850272178649902,-2.1049983501434326,-2.119466543197632
30,7.44233512878418,-15.839079856872559,0.10562723129987717,0.9973024129867554,-0.025587905198335648,-0.03363488242030144,-0.060016270726919174,0.21776598691940308,-0.08777423202991486,0.035036005079746246,-0.17068031430244446,1.1150455474853516,1.1470773220062256,1.3737297058105469,0.9988148808479309,-1.8152849674224854,-1.5852229595184326,-2.0869407653808594,-2.1006972789764404
31,7.442317008972168,-15.839749336242676,0.10894913226366043,0.9971755743026733,-0.025050321593880653,-0.03290315717458725,-0.06269571930170059,0.21989555656909943,-0.08519640564918518,0.03090609610080719,-0.1698809415102005,1.1034666299819946,1.1425964832305908,1.3614202737808228,0.985035240650177,-1.7928202152252197,-1.5950696468353271,-2.0678083896636963,-2.081660270690918
32,7.442325115203857,-15.84044361114502,0.11229879409074783,0.9970449209213257,-0.024460578337311745,-0.03211605176329613,-0.06535916775465012,0.2219511717557907,-0.08050147444009781,0.026932062581181526,-0.16897103190422058,1.0920377969741821,1.1388347148895264,1.3490417003631592,0.9712556600570679,-1.7705775499343872,-1.6142518520355225,-2.048614025115967,-2.0623538494110107
33,7.442355632781982,-15.841165542602539,0.11566992104053497,0.9969098567962646,-0.023817051202058792,-0.031275615096092224,-0.06801033020019531,0.22385559976100922,-0.07390351593494415,0.023050552234053612,-0.16812323033809662,1.0801931619644165,1.135120153427124,1.3360025882720947,0.9574387073516846,-1.7476695775985718,-1.641937494277954,-2.0284230709075928,-2.0427632331848145
34,7.442409038543701,-15.841914176940918,0.11906164884567261,0.9967703223228455,-0.023143121972680092,-0.030379053205251694,-0.07064338028430939,0.22568124532699585,-0.06560298800468445,0.019323447719216347,-0.1671660840511322,1.0683300495147705,1.1310906410217285,1.3229014873504639,0.9435855746269226,-1.7247600555419922,-1.6766856908798218,-2.0081982612609863,-2.022930860519409
35,7.442480087280273,-15.84267807006836,0.12246795743703842,0.9966258406639099,-0.022447770461440086,-0.029422704130411148,-0.07326233386993408,0.22742708027362823,-0.055920351296663284,0.015729567036032677,-0.16622023284435272,1.0561858415603638,1.1260099411010742,1.3091762065887451,0.9296451807022095,-1.70144522190094,-1.7169098854064941,-1.987054467201233,-2.002805709838867
36,7.44257116317749,-15.843465805053711,0.1258828490972519,0.9964771270751953,-0.021723346784710884,-0.02840401604771614,-0.07586059719324112,0.2290843427181244,-0.0452626496553421,0.01225846167653799,-0.16521282494068146,1.0439956188201904,1.1196788549423218,1.2953729629516602,0.9156269431114197,-1.6781448125839233,-1.7612212896347046,-1.9659011363983154,-1.9823975563049316
37,7.4426727294921875,-15.844264030456543,0.12929785251617432,0.9963236451148987,-0.02097129076719284,-0.027317699044942856,-0.07844138890504837,0.2306504249572754,-0.033993303775787354,0.008891220204532146,-0.1642351597547531,1.03158438205719,1.1115288734436035,1.2809664011001587,0.9015054106712341,-1.6546047925949097,-1.8081876039505005,-1.9439070224761963,-1.9617621898651123
