step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
0,5.559598922729492,-5.942147731781006,-0.031282033771276474,1.617047667503357,-12.72299575805664,-5.257759094238281,6.602581024169922,7.4846625328063965,9.60497760772705,5.870293617248535,5.719007968902588,2.873908758163452,0.8365738391876221,-1.3206510543823242,1.13303542137146,-0.789513111114502,0.6293985843658447,2.2498583793640137,6.224874019622803,6.987766742706299,-1.718485951423645,-0.45946580171585083,-6.838672637939453,-6.619494438171387,1.9593305587768555,-2.1123127937316895,-0.010427361354231834,0.5413978099822998,-6.977971076965332,-1.8413496017456055,2.3868935108184814,2.7790915966033936,3.907378673553467,2.0832643508911133,2.0225863456726074,0.9715762734413147
1,6.883686542510986,-3.855956792831421,1.9061942100524902,-2.975254535675049,-18.160531997680664,-8.612713813781738,6.343860149383545,9.5276517868042,13.88871955871582,7.293075084686279,10.861555099487305,6.976776123046875,9.596070289611816,-3.5121147632598877,1.7044233083724976,-1.1583243608474731,-7.497122764587402,-0.1806124448776245,7.269164562225342,7.934830188751221,1.4836324453353882,-0.5825785994529724,-5.778227806091309,-6.0452117919921875,1.6878831386566162,-0.5545738339424133,0.6689022779464722,-1.2636659145355225,-6.935922145843506,-2.0995466709136963,1.8798279762268066,3.790818929672241,3.522602081298828,1.6596128940582275,2.060431957244873,1.4061157703399658
2,1.153184413909912,-0.15385347604751587,4.585492134094238,-4.938685417175293,-13.909714698791504,-9.715317726135254,6.772496700286865,10.421710968017578,12.312682151794434,9.271651268005371,10.134871482849121,7.3310322761535645,12.682184219360352,-4.926176071166992,3.870015859603882,-2.7687859535217285,-11.717874526977539,-2.3224658966064453,8.371767044067383,10.696664810180664,4.045159339904785,0.012793531641364098,-4.752105712890625,-5.3580403327941895,-0.3805972933769226,0.48133713006973267,1.3957792520523071,-1.3398845195770264,-5.284448146820068,-2.37235426902771,2.0268375873565674,3.657924175262451,3.113678455352783,2.2005743980407715,1.6022511720657349,1.2041621208190918
3,-3.2374792098999023,2.16005802154541,4.614006996154785,-3.9084692001342773,-11.6751127243042,-10.48302936553955,5.783573627471924,8.239572525024414,10.104365348815918,9.168266296386719,8.747800827026367,7.759052753448486,11.463655471801758,-5.492170810699463,6.503687381744385,-4.964395523071289,-12.83978271484375,-4.197159290313721,9.597501754760742,13.185112953186035,5.41023063659668,0.523933470249176,-3.576159715652466,-4.46921443939209,-0.9997883439064026,0.6460151672363281,1.1385862827301025,-0.7564234137535095,-5.589783668518066,-2.762998104095459,1.532210350036621,2.613340139389038,2.7109928131103516,1.9634647369384766,1.343918800354004,1.3241218328475952
4,-4.368905067443848,2.6137359142303467,3.4174458980560303,-2.0924320220947266,-11.29348087310791,-10.815953254699707,4.252727508544922,5.9845757484436035,8.867717742919922,8.335480690002441,7.496667385101318,7.500739097595215,10.949925422668457,-7.239367485046387,8.974442481994629,-6.576510429382324,-15.624476432800293,-8.3781099319458,10.329418182373047,15.168498992919922,11.218801498413086,5.798582553863525,-2.1699256896972656,-3.658625602722168,-0.7574260830879211,0.49108263850212097,0.7535464763641357,-0.2615797519683838,-5.980190753936768,-3.0372934341430664,1.0290358066558838,1.9503326416015625,2.594364881515503,1.7002357244491577,1.2035243511199951,1.2575112581253052
5,-5.301695823669434,2.9963133335113525,2.4647867679595947,-0.694481611251831,-9.602181434631348,-10.098155975341797,3.1263904571533203,4.343011856079102,5.234221458435059,5.258688926696777,5.952086448669434,7.060792922973633,7.8407416343688965,-7.151065349578857,10.90269947052002,-7.50007438659668,-14.944198608398438,-10.581462860107422,10.822388648986816,16.731029510498047,8.552206039428711,3.4665794372558594,-0.9224359393119812,-2.9483234882354736,-0.8842608332633972,0.5124277472496033,0.5924902558326721,0.03788066655397415,-6.03132438659668,-3.5305891036987305,0.7607144117355347,1.5524840354919434,2.565053939819336,1.3607068061828613,0.95499187707901,1.1980406045913696
6,-4.9707207679748535,2.842466354370117,1.1419693231582642,1.558944821357727,-9.983115196228027,-9.339099884033203,2.1350486278533936,3.072343349456787,7.221721172332764,5.884662628173828,5.0764570236206055,6.440959453582764,7.083977699279785,-7.986024379730225,11.90246295928955,-6.59931755065918,-16.33325958251953,-14.093128204345703,11.060907363891602,18.037748336791992,9.292530059814453,5.139419078826904,0.03628799319267273,-2.7437920570373535,-0.8039121031761169,0.444872111082077,0.1286258101463318,0.5368013978004456,-5.735262870788574,-3.4417076110839844,0.47822052240371704,1.1615307331085205,2.9455604553222656,1.427379846572876,0.9129278659820557,1.0951018333435059
7,-5.575221538543701,3.895860195159912,0.5193673968315125,2.3351495265960693,-8.952841758728027,-7.612323760986328,1.9699667692184448,2.3934316635131836,6.970512390136719,5.350689888000488,4.749342441558838,6.508665084838867,6.007847309112549,-6.904735088348389,12.554028511047363,-5.251045227050781,-16.950511932373047,-15.361551284790039,11.437201499938965,19.297151565551758,10.275774955749512,6.319964408874512,0.7040934562683105,0.0800940990447998,-0.9930806756019592,0.7257951498031616,0.04762142151594162,0.4736121892929077,-5.521731376647949,-3.306910276412964,0.5968446135520935,1.0875396728515625,2.9991633892059326,1.4977872371673584,0.9516584873199463,1.1842724084854126
8,-5.717763423919678,4.361536026000977,-0.0035956392530351877,2.7148635387420654,-8.359561920166016,-7.07716703414917,1.94200599193573,1.7237372398376465,6.332029342651367,4.773350238800049,4.450117111206055,5.394867897033691,4.889358043670654,-5.231830596923828,12.67055892944336,-3.3230249881744385,-17.532989501953125,-15.895095825195312,12.276093482971191,20.49913215637207,12.409858703613281,6.961964130401611,5.512687683105469,4.59652042388916,-1.0019664764404297,0.7791018486022949,-0.11541164666414261,0.5172452330589294,-5.1873321533203125,-3.399801015853882,0.6325789093971252,0.8126135468482971,2.9198601245880127,1.4037470817565918,0.9142714738845825,1.0596407651901245
9,-5.035116672515869,3.7061588764190674,-1.1383627653121948,2.5724873542785645,-7.827263355255127,-6.8853068351745605,1.7614977359771729,1.1229674816131592,4.788266181945801,4.1526970863342285,3.0048863887786865,3.369629383087158,2.7264721393585205,-4.29640007019043,11.193117141723633,-1.7306796312332153,-18.07342529296875,-17.4216251373291,13.268261909484863,20.601224899291992,15.700279235839844,12.573258399963379,8.201065063476562,6.6753692626953125,-0.8164321780204773,0.5823878645896912,-0.26699134707450867,0.46554428339004517,-4.9954986572265625,-3.443680763244629,0.5768333077430725,0.5354751944541931,2.7194879055023193,1.2169346809387207,0.772905170917511,0.7407431602478027
