step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
0,4.391012668609619,-0.5102590918540955,-3.949791193008423,-0.09324649721384048,13.68662166595459,-13.092854499816895,11.491425514221191,11.520358085632324,11.527257919311523,4.487583160400391,8.851106643676758,11.483922004699707,1.7998371124267578,-0.13994312286376953,0.05406320095062256,-1.1196227073669434,1.803424596786499,-0.2771831154823303,7.527286052703857,7.211781024932861,-1.5328493118286133,-2.580760955810547,-7.457301616668701,-6.633820533752441,1.5139473676681519,-0.1701606810092926,-1.3527536392211914,-0.03108261711895466,9.888672828674316,-7.74521017074585,5.366115093231201,5.3949809074401855,5.401907920837402,1.5496797561645508,3.467069149017334,5.358676910400391
1,-10.117732048034668,-10.256030082702637,-1.0077991485595703,10.347522735595703,17.61701202392578,-17.563182830810547,12.576700210571289,8.529535293579102,16.98137092590332,-2.7017641067504883,20.058143615722656,22.139612197875977,-3.9656481742858887,-10.978304862976074,-1.3280339241027832,-3.6781022548675537,7.892245292663574,-9.427969932556152,9.403829574584961,8.351387977600098,-1.7132984399795532,0.07384339720010757,-5.7362236976623535,-7.200101375579834,-5.185111999511719,-4.2300214767456055,0.1914137899875641,4.171599864959717,8.200959205627441,-6.588991165161133,6.140946388244629,2.389608383178711,5.059357643127441,-1.7025890350341797,4.987208366394043,5.978267669677734
2,-14.802767753601074,-9.468310356140137,2.077885866165161,17.91974639892578,13.350862503051758,-11.759215354919434,12.975954055786133,5.521976470947266,18.99354362487793,-9.36766529083252,21.475101470947266,24.985984802246094,-9.08051586151123,-17.455472946166992,-0.3698635697364807,-4.808966636657715,13.21798324584961,-16.019542694091797,11.134475708007812,8.969498634338379,-2.9833812713623047,-4.363765716552734,-4.168148994445801,-7.015374183654785,-8.10159683227539,-4.735348701477051,0.805281400680542,5.895390510559082,4.591691493988037,-4.183717727661133,6.127352237701416,1.069962739944458,5.080478668212891,-3.071174144744873,4.791360378265381,5.616680145263672
3,-13.883508682250977,-6.899007320404053,1.0764414072036743,21.60304069519043,9.000606536865234,-7.1685638427734375,12.385438919067383,4.047947883605957,20.903364181518555,-9.786639213562012,20.530210494995117,24.97355842590332,-10.43718147277832,-18.298709869384766,1.2562344074249268,-1.635918140411377,16.01401138305664,-17.202085494995117,13.356552124023438,11.241549491882324,-2.8711767196655273,-9.894087791442871,-2.385777235031128,-7.004052639007568,-7.670854568481445,-4.487350940704346,0.08912470936775208,6.228269577026367,3.444269895553589,-3.2658355236053467,6.055832386016846,0.9144558906555176,5.088834762573242,-3.424018144607544,4.383669853210449,5.045126914978027
4,-13.51165771484375,-6.3088507652282715,-1.2243232727050781,20.39841079711914,7.160473823547363,-6.148187637329102,11.058822631835938,3.6551949977874756,20.964136123657227,-6.820649147033691,19.131288528442383,24.79775619506836,-12.674288749694824,-19.905057907104492,1.250982403755188,-1.9385322332382202,18.767799377441406,-17.327465057373047,16.095434188842773,12.45671558380127,-2.152711868286133,-11.073511123657227,-0.8566939830780029,-6.984868049621582,-6.992828845977783,-3.8561441898345947,-0.5358505845069885,5.799126625061035,3.4840710163116455,-3.1338956356048584,5.943750858306885,1.2013546228408813,4.967440605163574,-3.252643585205078,4.369185447692871,4.89839506149292
5,-11.93272590637207,-4.868730545043945,-3.747145652770996,20.483394622802734,5.617204666137695,-5.923205852508545,9.1962890625,3.867339849472046,20.210678100585938,-5.870537757873535,18.00363540649414,24.808250427246094,-13.480369567871094,-20.204530715942383,0.3993467092514038,-0.3642117381095886,20.2573299407959,-16.852306365966797,18.74738121032715,14.61598014831543,-0.6390182971954346,-11.540221214294434,0.7040679454803467,-7.135819911956787,-6.365037441253662,-2.9948570728302,-1.0601253509521484,5.3798747062683105,3.438903331756592,-3.1344759464263916,5.70498514175415,1.4672720432281494,4.844830513000488,-2.887532949447632,4.462185382843018,4.958150863647461
6,-11.135961532592773,-4.071299076080322,-5.741353988647461,18.92425537109375,4.799713611602783,-6.073305606842041,7.32708740234375,3.7244534492492676,18.662113189697266,-5.08367395401001,16.70787811279297,24.74704360961914,-13.25531005859375,-22.402767181396484,-1.3225690126419067,-3.0495030879974365,20.21575927734375,-17.47724723815918,20.70621681213379,10.08022689819336,1.281505823135376,0.002090880647301674,2.6336350440979004,0.007460733875632286,-5.831303119659424,-2.40041184425354,-1.453690767288208,4.915284633636475,3.390244722366333,-3.132517099380493,5.395216941833496,1.5918644666671753,4.737234115600586,-2.438565969467163,4.448641777038574,4.826628684997559
7,-10.815875053405762,-2.5639114379882812,-7.048598289489746,19.686281204223633,4.745805740356445,-6.4208855628967285,5.861568927764893,4.950986385345459,16.947208404541016,-8.429919242858887,15.171186447143555,18.291561126708984,-15.220531463623047,-19.696456909179688,-4.6355390548706055,-2.825528621673584,20.1788387298584,-16.48868179321289,22.076738357543945,8.157012939453125,15.159966468811035,0.00012334599159657955,13.505928039550781,0.0012673332821577787,-5.144688606262207,-1.7700389623641968,-1.7828896045684814,4.4394426345825195,3.321298360824585,-4.025382995605469,4.924484729766846,1.5720595121383667,4.8050737380981445,-1.2429991960525513,4.543736457824707,4.91146183013916
8,-8.728673934936523,-2.3661394119262695,-7.984833240509033,17.219406127929688,4.864922046661377,-7.461057186126709,4.788207054138184,6.124647617340088,4.612551689147949,-5.040958881378174,5.732740879058838,18.332801818847656,-17.242280960083008,-18.019990921020508,-9.085274696350098,-1.5751233100891113,18.0775203704834,-17.123764038085938,20.53782844543457,7.85260534286499,15.700026512145996,9.133663843385875e-05,15.06167984008789,0.0019130933796986938,-4.113518238067627,-0.9581757187843323,-2.3387885093688965,3.326939821243286,3.53804612159729,-4.423995494842529,4.47952938079834,1.9059895277023315,5.489179611206055,-0.559058666229248,4.548666954040527,4.92741584777832
9,-4.800525188446045,-0.5284391641616821,-8.633500099182129,11.927685737609863,5.698788166046143,-6.929060459136963,4.951122760772705,7.357814311981201,3.9511966705322266,1.5266824960708618,4.147928237915039,17.508390426635742,-17.10107421875,-15.946130752563477,-12.614619255065918,-0.5515446662902832,16.188493728637695,-17.33917808532715,19.202526092529297,9.10125732421875,15.70002269744873,3.2169010639190674,15.699230194091797,0.002041310304775834,-1.4346539974212646,0.475484162569046,-3.3264427185058594,1.7567771673202515,3.208015203475952,-3.8263044357299805,3.2266063690185547,2.383368730545044,4.595882415771484,1.2068638801574707,3.9110403060913086,4.2829155921936035
10,-2.905911445617676,4.097670078277588,-7.666975021362305,7.276941299438477,6.34712553024292,-7.055100917816162,4.587005138397217,7.1689677238464355,3.742689847946167,6.588207244873047,3.4317526817321777,16.65528678894043,-16.277917861938477,-12.464615821838379,-13.627488136291504,2.067249059677124,15.34884262084961,-17.672121047973633,17.63268280029297,12.484153747558594,15.692907333374023,10.608503341674805,15.687565803527832,0.003243367187678814,-0.7508683800697327,1.0874319076538086,-3.150825262069702,0.8808978796005249,3.037945032119751,-4.307950019836426,2.3161423206329346,2.2568933963775635,4.1160125732421875,2.6647324562072754,3.611901044845581,3.937347888946533
11,-1.1125364303588867,5.410022258758545,-6.973055839538574,3.286982297897339,6.541163444519043,-7.273298263549805,4.374174118041992,6.0692219734191895,3.66542387008667,5.566176414489746,3.329094886779785,15.971780776977539,-15.15213394165039,-8.81014347076416,-14.154866218566895,2.9043493270874023,14.815524101257324,-18.25246238708496,16.498767852783203,15.437074661254883,15.700005531311035,15.689447402954102,15.699762344360352,14.285486221313477,0.08961105346679688,0.9300544857978821,-2.7688093185424805,0.22382834553718567,2.9540231227874756,-4.8803582191467285,1.9329845905303955,2.2426652908325195,4.116559028625488,3.368110179901123,3.5178632736206055,3.7295145988464355
12,1.1122878789901733,5.237290859222412,-6.205817222595215,1.3761368989944458,6.917914390563965,-7.233901500701904,4.081462860107422,5.22451639175415,3.7073922157287598,3.0349714756011963,3.3021934032440186,4.5207839012146,-13.341705322265625,-5.0372796058654785,-14.089445114135742,3.981736898422241,14.556589126586914,-18.890132904052734,15.504395484924316,16.300872802734375,15.693625450134277,15.694568634033203,15.694063186645508,14.34514331817627,0.5724637508392334,0.8495144248008728,-2.3935484886169434,0.037117429077625275,3.167495012283325,-5.212257385253906,1.6695778369903564,2.3758575916290283,4.372983932495117,3.653853178024292,3.5875754356384277,3.720090627670288
13,7.979185104370117,4.245728492736816,-4.604132175445557,-2.661766529083252,6.984339237213135,-7.364039421081543,3.9992411136627197,5.587060928344727,3.751782178878784,3.1120669841766357,3.318364381790161,4.435431003570557,-7.970575332641602,2.9267081117723137e-05,-12.039149284362793,4.297543525695801,13.908544540405273,-19.491655349731445,14.792427062988281,16.265403747558594,15.69963264465332,15.365119934082031,15.689088821411133,15.700016975402832,1.8316537141799927,0.6767998933792114,-1.3600188493728638,-1.0015687942504883,3.062572717666626,-6.486901760101318,1.6043858528137207,2.974846601486206,4.4385528564453125,3.391826868057251,3.6372525691986084,3.7082183361053467
14,11.971115112304688,2.351952314376831,-3.8949368000030518,-4.320577621459961,7.548017501831055,-7.214339733123779,3.937105178833008,5.989975929260254,3.790691614151001,3.345964193344116,3.3672847747802734,3.295611619949341,-2.0114474296569824,2.5286736488342285,-10.52712631225586,3.8333654403686523,13.374135971069336,-20.12476921081543,14.335458755493164,16.227153778076172,15.70001220703125,15.69999885559082,15.69991397857666,15.700005531311035,2.6730051040649414,0.2994479238986969,-1.025618314743042,-0.9599482417106628,3.3429346084594727,-6.701572895050049,1.5330573320388794,3.1033427715301514,4.535557746887207,3.3118984699249268,3.7454910278320312,3.5028879642486572
